"0807.3952","Max Tegmark","Adrian Liu (MIT), Max Tegmark (MIT), Matias Zaldarriaga (Harvard)","Will point sources spoil 21 cm tomography?","14 pages, 17 figures, replaced to match accepted MNRAS version","Mon. Not. R. Astron. Soc. 394, 1575-1587 (2009)","10.1111/j.1365-2966.2009.14426.x",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  21 cm tomography is emerging as a promising probe of the cosmological dark
ages and the epoch of reionization, as well as a tool for observational
cosmology in general. However, serious sources of foreground contamination must
be subtracted for experimental efforts to be viable. In this paper, we focus on
the removal of unresolved extragalactic point sources with smooth spectra, and
evaluate how the residual foreground contamination after cleaning depends on
instrumental and algorithmic parameters. A crucial but often ignored
complication is that the synthesized beam of an interferometer array shrinks
towards higher frequency, causing complicated frequency structure in each sky
pixel as ""frizz"" far from the beam center contracts across unresolved radio
sources. We find that current-generation experiments should nonetheless be able
to clean out this points source contamination adequately, and quantify the
instrumental and algorithmic design specifications required to meet this
foreground challenge.
","[{""version"":""v1"",""created"":""Fri, 25 Jul 2008 17:21:57 GMT""},{""version"":""v2"",""created"":""Mon, 26 Jan 2009 20:26:40 GMT""}]","2009-04-10"
"0807.3954","Yuan-Chuan Zou","Tsvi Piran, Re'em Sari, Yuan-Chuan Zou","Observational Limits on Inverse Compton Processes in GRBs","15 pages, 7 figures, MNRAS accepted",,"10.1111/j.1365-2966.2008.14198.x",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Inverse Compton (IC) scattering is one of two viable mechanisms that can
produce the prompt gamma-ray emission in Gamma-Ray Bursts. IC requires low
energy seed photons and a population of relativistic electrons that upscatter
them. The same electrons can upscatter the gamma-ray photons to even higher
energies in the TeV range. Using the current upper limits on the prompt optical
emission we show here that under general conservative assumption the IC
mechanism suffers from an ""energy crisis"". Namely, IC will over-produce a very
high energy component that would carry much more energy than the observed
prompt gamma-rays. Our analysis is general and it makes no assumptions on the
specific mechanism that produces the relativistic electrons population.
","[{""version"":""v1"",""created"":""Fri, 25 Jul 2008 19:21:08 GMT""},{""version"":""v2"",""created"":""Sun, 27 Jul 2008 19:35:16 GMT""},{""version"":""v3"",""created"":""Sun, 21 Sep 2008 21:30:50 GMT""},{""version"":""v4"",""created"":""Wed, 5 Nov 2008 07:02:06 GMT""},{""version"":""v5"",""created"":""Sat, 10 Jan 2009 10:09:14 GMT""},{""version"":""v6"",""created"":""Thu, 15 Jan 2009 08:40:42 GMT""}]","2009-11-13"
"0807.3957","Anosh Joseph","Anosh Joseph, S. G. Rajeev","Hamilton-Jacobi formalism for string gas thermodynamics","v2: 8 pages, 2 figures, references added","Phys.Rev.D79:063525,2009","10.1103/PhysRevD.79.063525","SU-4252-877","hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We show that the thermodynamics of a system of strings at high energy
densities under the ideal gas approximation has a formulation in terms of
Hamilton-Jacobi theory. The two parameters of the system, which have dimensions
of energy density and number density, respectively, define a family of
hypersurfaces of co-dimension one, which can be described by the vanishing of a
function F that plays the role of a Hamiltonian.
","[{""version"":""v1"",""created"":""Fri, 25 Jul 2008 18:06:21 GMT""},{""version"":""v2"",""created"":""Fri, 27 Mar 2009 19:22:28 GMT""}]","2009-11-13"
"0807.3963","Andreas  Pawlik","Andreas H. Pawlik, Joop Schaye, Eveline van Scherpenzeel","Keeping the Universe ionised: Photo-heating and the clumping factor of
  the high-redshift intergalactic medium","15 pages, 8 figures, 5 tables. Accepted for publication in MNRAS.
  Revised version with improved discussion. New are also a comparison to
  previous results and a fit to the gas density PDF at z = 6","Mon.Not.Roy.Astron.Soc.394:1812,2009","10.1111/j.1365-2966.2009.14486.x",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The critical star formation rate density required to keep the intergalactic
hydrogen ionised depends crucially on the average rate of recombinations in the
intergalactic medium (IGM). This rate is proportional to the clumping factor C
= <rho_b^2> / avg(rho_b)^2, where rho_b and avg(rho_b) are the local and cosmic
mean baryon density, respectively, and the brackets < > indicate spatial
averaging over the recombining gas in the IGM. We perform a suite of
cosmological smoothed particle hydrodynamics simulations that include radiative
cooling to calculate the volume-weighted clumping factor of the IGM at
redshifts z >= 6. We focus on the effect of photo-ionisation heating by a
uniform ultra-violet background and find that photo-heating strongly reduces
the clumping factor because the increased pressure support smoothes out
small-scale density fluctuations. Photo-ionisation heating is often said to
provide a negative feedback on the reionisation of the IGM because it
suppresses the cosmic star formation rate by boiling the gas out of low-mass
halos. However, because of the reduction of the clumping factor it also makes
it easier to keep the IGM ionised. Photo-heating therefore also provides a
positive feedback which, while known to exist, has received much less
attention. We demonstrate that this positive feedback is in fact very strong.
Using conservative assumptions, we find that if the IGM was reheated at z >~ 9,
the observed population of star-forming galaxies at z = 6 may be sufficient to
keep the IGM ionised, provided that the fraction of ionising photons that
escape the star-forming regions to ionise the IGM is larger than 0.2.
","[{""version"":""v1"",""created"":""Fri, 25 Jul 2008 16:04:10 GMT""},{""version"":""v2"",""created"":""Sat, 10 Jan 2009 08:45:53 GMT""}]","2009-09-03"
"0807.3965","Tristan McLoughlin","Tristan McLoughlin, Radu Roiban","Spinning strings at one-loop in AdS_4 x P^3","24 pages; v2: References added and typos corrected","JHEP 0812:101,2008","10.1088/1126-6708/2008/12/101","AEI-2008-051","hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We analyze the folded spinning string in AdS_4 x P^3 with spin S in AdS_4 and
angular momentum J in P^3. We calculate the one-loop correction to its energy
in the scaling limit of both ln S and J large with their ratio kept fixed. This
result should correspond to the first subleading strong coupling correction to
the anomalous dimension of operators of the type Tr(D^S(Y^\dagger Y)^J) in the
dual N=6 Chern-Simons-matter theory. Our result appears to depart from the
predictions for the generalized scaling function found from the all-loop Bethe
equations conjectured for this AdS_4/CFT_3 duality. We comment on the possible
origin of this difference.
","[{""version"":""v1"",""created"":""Fri, 25 Jul 2008 19:26:38 GMT""},{""version"":""v2"",""created"":""Mon, 6 Oct 2008 13:54:43 GMT""}]","2009-01-16"
"0807.3986","Alexander Retakh","Anna Felikson, Alexander Retakh, Pavel Tumarkin","Regular subalgebras of affine Kac-Moody algebras","To appear in Journal of Physics A","J. Phys. A 41 (2008), 365204 (16pp)","10.1088/1751-8113/41/36/365204",,"math.RA math-ph math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We classify regular subalgebras of affine Kac-Moody algebras in terms of
their root systems. In the process, we establish that a root system of a
subalgebra is always an intersection of the root system of the algebra with a
sublattice of its root lattice.
  We also discuss applications to investigations of regular subalgebras of
hyperbolic Kac-Moody algebras and conformally invariant subalgebras of affine
Kac-Moody algebras.
","[{""version"":""v1"",""created"":""Fri, 25 Jul 2008 19:37:21 GMT""}]","2009-11-13"
"0807.3992","Shuang Nan Zhang","Ling Zhu, Shuang Nan Zhang, Sumin Tang","Evidence for an intermediate line region in AGN's inner torus region and
  its evolution from narrow to broad line Seyfert I galaxies","58 pages, 19 figures, 1 table. Matches the published version","Astrophys.J.700:1173-1189,2009","10.1088/0004-637X/700/2/1173","CAS-IHEP-SNZ-2009","astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A two-components model for Broad Line Region (BLR) of Active Galactic Nuclei
(AGN) has been suggested for many years but not widely accepted (e.g., Hu et
al. 2008; Sulentic et al. 2000; Brotherton et al. 1996; Mason et al. 1996).
This model indicates that the broad line can be described with superposition of
two Gaussian components (Very Broad Gaussian Component (VBGC) and InterMediate
Gaussian Component (IMGC)) which are from two physically distinct regions;
i.e., Very Broad Line Region (VBLR) and InterMediate Line Region (IMLR). We
select a SDSS sample to further confirm this model and give detailed analysis
to the geometry, density and evolution of these two regions. Micro-lensing
result of BLR in J1131-1231 and some unexplained phenomena in Reverberation
Mapping (RM) experiment provide supportive evidence for this model. Our results
indicate that the radius obtained from the emission line RM normally
corresponds to the radius of the VBLR, and the existence of the IMGC may affect
the measurement of the black hole masses in AGNs. The deviation of NLS1s from
the M-sigma relation and the Type II AGN fraction as a function of luminosity
can be explained in this model in a coherent way. The evolution of the two
emission regions may be related to the evolutionary stages of the broad line
regions of AGNs from NLS1s to BLS1s. Based on the results presented here, a
unified picture of hierarchical evolution of black hole, dust torus and galaxy
is proposed.
","[{""version"":""v1"",""created"":""Fri, 25 Jul 2008 17:32:08 GMT""},{""version"":""v2"",""created"":""Sat, 26 Jul 2008 07:31:48 GMT""},{""version"":""v3"",""created"":""Fri, 22 May 2009 09:19:25 GMT""},{""version"":""v4"",""created"":""Wed, 12 Aug 2009 13:16:06 GMT""}]","2012-09-14"
"0807.4038","Martin Hutzenthaler","Martin Hutzenthaler","A short proof and a generalization of the BKR-inequality","There is a serious mistake in the proof",,,,"math.PR math.ST stat.TH","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  There is a serious mistake in the proof.
","[{""version"":""v1"",""created"":""Fri, 25 Jul 2008 18:03:03 GMT""},{""version"":""v2"",""created"":""Sat, 26 Jul 2008 08:06:59 GMT""}]","2008-07-28"
"0807.4046","Taksu Cheon","Taksu Cheon, Atushi Tanaka","New anatomy of quantum holonomy","5 pages EPL double column format, no figure. See allso
  http://www.kochi-tech.ac.jp/~cheon/","Europhys.Lett.85:20001,2009","10.1209/0295-5075/85/20001",,"quant-ph cond-mat.mes-hall hep-th math-ph math.MP nucl-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present a unified formulation of quantum holonomy which is capable of
describing all of its known varieties. The full role of non-Abelian gauge
connection is elucidated. As examples, solvable models of quantum kicked spin
are analyzed. They are shown to exhibit spiral holonomy, as well as Berry phase
and Wilczek-Zee holonomy.
","[{""version"":""v1"",""created"":""Fri, 25 Jul 2008 18:07:53 GMT""},{""version"":""v2"",""created"":""Sat, 26 Jul 2008 04:14:16 GMT""},{""version"":""v3"",""created"":""Fri, 22 Aug 2008 11:33:21 GMT""},{""version"":""v4"",""created"":""Thu, 18 Dec 2008 07:16:14 GMT""}]","2010-07-02"
"0807.4052","Andreas Noack","Andreas Noack","Modularity clustering is force-directed layout","9 pages, 7 figures, see http://code.google.com/p/linloglayout/ for
  downloading the graph clustering and layout software","Phys. Rev. E 79, 026102 (2009)","10.1103/PhysRevE.79.026102",,"cs.DM cs.CG physics.soc-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Two natural and widely used representations for the community structure of
networks are clusterings, which partition the vertex set into disjoint subsets,
and layouts, which assign the vertices to positions in a metric space. This
paper unifies prominent characterizations of layout quality and clustering
quality, by showing that energy models of pairwise attraction and repulsion
subsume Newman and Girvan's modularity measure. Layouts with optimal energy are
relaxations of, and are thus consistent with, clusterings with optimal
modularity, which is of practical relevance because both representations are
complementary and often used together.
","[{""version"":""v1"",""created"":""Fri, 25 Jul 2008 19:56:08 GMT""},{""version"":""v2"",""created"":""Tue, 9 Dec 2008 16:13:37 GMT""}]","2009-02-06"
