"0808.2812","Suvi Gezari","S. Gezari, J. P. Halpern, D. Grupe, F. Yuan, R. Quimby, T. McKay, D.
  Chamarro, M. D. Sisson, C. Akerlof, J. C. Wheeler, P. J. Brown, S. B. Cenko,
  A. Rau, J. O. Djordjevic, and D. M. Terndrup","Discovery of the Ultra-Bright Type II-L Supernova 2008es","Accepted to ApJ, 14 pages, 7 figures, 3 tables, emulateapj,
  corrections from proofs added","Astrophys.J.690:1313-1321,2009","10.1088/0004-637X/690/2/1313",,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We report the discovery by the Robotic Optical Transient Experiment
(ROTSE-IIIb) telescope of SN 2008es, an overluminous supernova (SN) at z=0.205
with a peak visual magnitude of -22.2. We present multiwavelength follow-up
observations with the Swift satellite and several ground-based optical
telescopes. The ROTSE-IIIb observations constrain the time of explosion to be
23+/-1 rest-frame days before maximum. The linear decay of the optical light
curve, and the combination of a symmetric, broad H\alpha emission line profile
with broad P Cygni H\beta and Na I \lambda5892 profiles, are properties
reminiscent of the bright Type II-L SNe 1979C and 1980K, although SN 2008es is
greater than 10 times more luminous. The host galaxy is undetected in
pre-supernova Sloan Digital Sky Survey images, and similar to Type II-L SN
2005ap (the most luminous SN ever observed), the host is most likely a dwarf
galaxy with M_r > -17. Swift Ultraviolet/Optical Telescope observations in
combination with Palomar photometry measure the SED of the SN from 200 to 800
nm to be a blackbody that cools from a temperature of 14,000 K at the time of
the optical peak to 6400 K 65 days later. The inferred blackbody radius is in
good agreement with the radius expected for the expansion speed measured from
the broad lines (10,000 km/s). The bolometric luminosity at the optical peak is
2.8 x 10^44 erg/s, with a total energy radiated over the next 65 days of 5.6 x
10^50 erg. We favor a model in which the exceptional peak luminosity is a
consequence of the core-collapse explosion of a progenitor star with a low-mass
extended hydrogen envelope and a stellar wind with a density close to the upper
limit on the mass-loss rate measured from the lack of an X-ray detection by the
Swift X-Ray Telescope. (Abridged).
","[{""version"":""v1"",""created"":""Thu, 21 Aug 2008 18:17:14 GMT""},{""version"":""v2"",""created"":""Thu, 4 Sep 2008 17:21:56 GMT""},{""version"":""v3"",""created"":""Tue, 18 Nov 2008 17:28:31 GMT""}]","2011-02-11"
"0808.2818","Brian Fields","Richard H. Cyburt, Brian D. Fields, Keith A. Olive","A Bitter Pill: The Primordial Lithium Problem Worsens","21 pages, 4 figures. Comments welcome","JCAP 0811:012,2008","10.1088/1475-7516/2008/11/012","UMN-TH-2714/08","astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The lithium problem arises from the significant discrepancy between the
primordial 7Li abundance as predicted by BBN theory and the WMAP baryon
density, and the pre-Galactic lithium abundance inferred from observations of
metal-poor (Population II) stars. This problem has loomed for the past decade,
with a persistent discrepancy of a factor of 2--3 in 7Li/H. Recent developments
have sharpened all aspects of the Li problem. Namely: (1) BBN theory
predictions have sharpened due to new nuclear data, particularly the
uncertainty on 3He(alpha,gamma)7Be, has reduced to 7.4%, and with a central
value shift of ~ +0.04 keV barn. (2) The WMAP 5-year data now yields a cosmic
baryon density with an uncertainty reduced to 2.7%. (3) Observations of
metal-poor stars have tested for systematic effects, and have reaped new
lithium isotopic data. With these, we now find that the BBN+WMAP predicts 7Li/H
= (5.24+0.71-0.67) 10^{-10}. The Li problem remains and indeed is exacerbated;
the discrepancy is now a factor 2.4--4.3 or 4.2sigma (from globular cluster
stars) to 5.3sigma (from halo field stars). Possible resolutions to the lithium
problem are briefly reviewed, and key nuclear, particle, and astronomical
measurements highlighted.
","[{""version"":""v1"",""created"":""Thu, 21 Aug 2008 18:17:52 GMT""}]","2009-10-16"
"0808.2836","Andrew Boothroyd","R.A. Ewings, T.G. Perring, R.I. Bewley, T. Guidi, M.J. Pitcher, D.R.
  Parker, S.J. Clarke, A.T. Boothroyd","High energy spin excitations in BaFe2As2","4 pages, 4 figures; v2: minor changes to the text and abstract and
  more general expressions for the linear spin-wave cross section included","Phys. Rev. B 78, 220501(R) (2008)","10.1103/PhysRevB.78.220501",,"cond-mat.supr-con cond-mat.str-el","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We report neutron scattering measurements of cooperative spin excitations in
antiferromagnetically ordered BaFe2As2, the parent phase of an iron pnictide
superconductor. The data extend up to ~100meV and show that the spin excitation
spectrum is sharp and highly dispersive. By fitting the spectrum to a linear
spin-wave model we estimate the magnon bandwidth to be in the region of 0.17eV.
The large characteristic spin fluctuation energy suggests that magnetism could
play a role in the formation of the superconducting state.
","[{""version"":""v1"",""created"":""Thu, 21 Aug 2008 19:12:46 GMT""},{""version"":""v2"",""created"":""Mon, 20 Oct 2008 11:43:40 GMT""}]","2008-12-08"
"0808.2868","Davide Franco","The Borexino Collaboration","Measurement of the solar 8B neutrino rate with a liquid scintillator
  target and 3 MeV energy threshold in the Borexino detector","10 pages, 8 figures, 6 tables","Phys.Rev.D82:033006,2010","10.1103/PhysRevD.82.033006",,"astro-ph hep-ex nucl-ex","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We report the measurement of electron neutrino elastic scattering from 8B
solar neutrinos with 3 MeV energy threshold by the Borexino detector in Gran
Sasso (Italy). The rate of solar neutrino-induced electron scattering events
above this energy in Borexino is 0.217 +- 0.038 (stat) +- 0.008 (syst) cpd/100
t, which corresponds to the equivalent unoscillated flux of (2.4 +- 0.4 (stat)
+- 0.1 (syst))x10^6 cm^-2 s^-1, in good agreement with measurements from SNO
and SuperKamiokaNDE. Assuming the 8B neutrino flux predicted by the high
metallicity Standard Solar Model, the average 8B neutrino survival probability
above 3 MeV is measured to be 0.29+-0.10. The survival probabilities for 7Be
and 8B neutrinos as measured by Borexino differ by 1.9 sigma. These results are
consistent with the prediction of the MSW-LMA solution of a transition in the
solar electron neutrino survival probability between the low energy
vacuum-driven and the high-energy matter-enhanced solar neutrino oscillation
regimes.
","[{""version"":""v1"",""created"":""Thu, 21 Aug 2008 18:45:21 GMT""},{""version"":""v2"",""created"":""Fri, 12 Mar 2010 14:07:54 GMT""},{""version"":""v3"",""created"":""Thu, 6 May 2010 13:56:54 GMT""}]","2015-03-13"
"0808.2878","Djoko Wirosoetisno","R. Temam, D. Wirosoetisno","Stability of the slow manifold in the primitive equations",,,,,"math.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We show that, under reasonably mild hypotheses, the solution of the
forced--dissipative rotating primitive equations of the ocean loses most of its
fast, inertia--gravity, component in the small Rossby number limit as
$t\to\infty$. At leading order, the solution approaches what is known as
""geostrophic balance"" even under ageostrophic, slowly time-dependent forcing.
Higher-order results can be obtained if one further assumes that the forcing is
time-independent and sufficiently smooth. If the forcing lies in some Gevrey
space, the solution will be exponentially close to a finite-dimensional ""slow
manifold"" after some time.
","[{""version"":""v1"",""created"":""Thu, 21 Aug 2008 18:20:47 GMT""}]","2008-08-22"
"0808.2898","Dmytro Inosov","D. S. Inosov, D. V. Evtushinsky, A. Koitzsch, V. B. Zabolotnyy, S. V.
  Borisenko, A. A. Kordyuk, M. Frontzek, M. Loewenhaupt, W. Loeser, I. Mazilu,
  H. Bitterlich, G. Behr, J.-U. Hoffmann, R. Follath, B. Buechner","Electronic structure and nesting-driven enhancement of the RKKY
  interaction at the magnetic ordering propagation vector in Gd2PdSi3 and
  Tb2PdSi3","4 pages, 4 figures","Phys. Rev. Lett. 102, 046401 (2009)","10.1103/PhysRevLett.102.046401",,"cond-mat.str-el cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present first-time measurements of the Fermi surface and low-energy
electronic structure of intermetallic compounds Gd2PdSi3 and Tb2PdSi3 by means
of angle-resolved photoelectron spectroscopy (ARPES). Both materials possess a
flower-like Fermi surface consisting of an electron barrel at the G point
surrounded by spindle-shaped electron pockets originating from the same band.
The band bottom of both features lies at 0.5 eV below the Fermi level. From the
experimentally measured band structure, we estimate the momentum-dependent RKKY
coupling strength and demonstrate that it is peaked at the 1/2 GK wave vector.
Comparison with neutron diffraction data from the same crystals shows perfect
agreement of this vector with the propagation vector of the low-temperature
in-plane magnetic order, thereby demonstrating the decisive role of the Fermi
surface geometry in explaining the complex magnetically ordered ground state of
ternary rare earth silicides.
","[{""version"":""v1"",""created"":""Thu, 21 Aug 2008 17:21:48 GMT""}]","2009-01-26"
"0808.2913","Nicholas Harmon","N.J. Harmon, W.O. Putikka, R. Joynt","Theory of Electron Spin Relaxation in ZnO","7 pages, 1 figure: minor changes Accepted by Phys. Rev. B",,"10.1103/PhysRevB.79.115204",,"cond-mat.mtrl-sci cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Doped ZnO is a promising material for spintronics applications. For such
applications, it is important to understand the spin dynamics and particularly
the spin coherence of this II-VI semiconductor. The spin lifetime $\tau_{s}$
has been measured by optical orientation experiments, and it shows a surprising
non-monotonic behavior with temperature. We explain this behavior by invoking
spin exchange between localized and extended states. Interestingly, the effects
of spin-orbit coupling are by no means negligible, in spite of the relatively
small valence band splitting. This is due to the wurtzite crystal structure of
ZnO. Detailed analysis allows us to characterize the impurity binding energies
and densities, showing that optical orientation experiments can be used as a
characterization tool for semiconductor samples.
","[{""version"":""v1"",""created"":""Thu, 21 Aug 2008 19:59:42 GMT""},{""version"":""v2"",""created"":""Mon, 12 Jan 2009 20:47:00 GMT""},{""version"":""v3"",""created"":""Wed, 18 Feb 2009 21:37:03 GMT""}]","2009-11-13"
"0808.2918","Angel M. Uranga","Angel M. Uranga","D-brane instantons and the effective field theory of flux
  compactifications","33 pages","JHEP 0901:048,2009","10.1088/1126-6708/2009/01/048","CERN-PH-TH/2008-179, IFT-UAM/CSIC-08-50","hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We provide a description of the effects of fluxes on euclidean D-brane
instantons purely in terms of the 4d effective action. The effect corresponds
to the dressing of the effective non-perturbative 4d effective vertex with 4d
flux superpotential interactions, generated when the moduli fields made massive
by the flux are integrated out. The description in terms of effective field
theory allows a unified description of non-perturbative effects in all flux
compactifications of a given underlying fluxless model, globally in the moduli
space of the latter. It also allows us to describe explicitly the effects on
D-brane instantons of fluxes with no microscopic description, like
non-geometric fluxes. At the more formal level, the description has interesting
connections with the bulk-boundary map of open-closed two-dimensional
topological string theory, and with the $\NN=1$ special geometry.
","[{""version"":""v1"",""created"":""Thu, 21 Aug 2008 17:00:55 GMT""},{""version"":""v2"",""created"":""Tue, 11 Nov 2008 10:54:52 GMT""}]","2009-01-27"
"0808.2949","Blake Laing","W.B. Laing, M. Dunn, D.K. Watson","On the Use of Group Theoretical and Graphical Techniques toward the
  Solution of the General N-body Problem","This paper was submitted to the Journal of Mathematical physics, and
  is under review",,"10.1063/1.3118883",,"math-ph math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Group theoretic and graphical techniques are used to derive the N-body wave
function for a system of identical bosons with general interactions through
first-order in a perturbation approach. This method is based on the maximal
symmetry present at lowest order in a perturbation series in inverse spatial
dimensions. The symmetric structure at lowest order has a point group
isomorphic with the S_N group, the symmetric group of N particles, and the
resulting perturbation expansion of the Hamiltonian is order-by-order invariant
under the permutations of the S_N group. This invariance under S_N imposes
severe symmetry requirements on the tensor blocks needed at each order in the
perturbation series. We show here that these blocks can be decomposed into a
basis of binary tensors invariant under S_N. This basis is small (25 terms at
first order in the wave function), independent of N, and is derived using
graphical techniques. This checks the N^6 scaling of these terms at first order
by effectively separating the N scaling problem away from the rest of the
physics. The transformation of each binary tensor to the final normal
coordinate basis requires the derivation of Clebsch-Gordon coefficients of S_N
for arbitrary N. This has been accomplished using the group theory of the
symmetric group. This achievement results in an analytic solution for the wave
function, exact through first order, that scales as N^0, effectively
circumventing intensive numerical work. This solution can be systematically
improved with further analytic work by going to yet higher orders in the
perturbation series.
","[{""version"":""v1"",""created"":""Thu, 21 Aug 2008 19:37:10 GMT""},{""version"":""v2"",""created"":""Fri, 20 Mar 2009 21:55:36 GMT""}]","2015-05-13"
"0808.2950","Gal Binyamini","Gal Binyamini, Sergei Yakovenko","Polynomial Bounds for Oscillation of Solutions of Fuchsian Systems","Will appear in Annales de l'institut Fourier vol. 60 (2010)","Annales de l'institut Fourier, 59 no. 7 (2009), p. 2891-2926",,,"math.DS math.CA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study the problem of placing effective upper bounds for the number of
zeros of solutions of Fuchsian systems on the Riemann sphere. The principal
result is an explicit (non-uniform) upper bound, polynomially growing on the
frontier of the class of Fuchsian systems of given dimension n having m
singular points. As a function of n,m, this bound turns out to be double
exponential in the precise sense explained in the paper. As a corollary, we
obtain a solution of the so called restricted infinitesimal Hilbert 16th
problem, an explicit upper bound for the number of isolated zeros of Abelian
integrals which is polynomially growing as the Hamiltonian tends to the
degeneracy locus. This improves the exponential bounds recently established by
A. Glutsyuk and Yu. Ilyashenko.
","[{""version"":""v1"",""created"":""Thu, 21 Aug 2008 16:20:17 GMT""},{""version"":""v2"",""created"":""Tue, 2 Dec 2008 16:06:14 GMT""},{""version"":""v3"",""created"":""Mon, 5 Oct 2009 17:07:53 GMT""}]","2010-03-15"
